39.073	32.06568
39.098	32.06616
39.123	32.06668
39.148	32.06715
39.173	32.06762
39.199	32.06762
39.224	32.06805
39.249	32.06857
39.274	32.06857
39.299	32.06908
39.324	32.06956
39.349	32.07004
39.374	32.07004
39.400	32.07053
39.425	32.07101
39.450	32.07148
39.475	32.07192
39.500	32.07192
39.525	32.07240
39.550	32.07286
39.575	32.07329
39.601	32.07373
39.626	32.07373
39.651	32.07418
39.676	32.07463
39.701	32.07510
39.726	32.07510
39.751	32.07553
39.776	32.07595
39.801	32.07639
39.827	32.07680
39.852	32.07680
39.877	32.07719
39.902	32.07763
39.927	32.07807
39.952	32.07847
39.977	32.07847
40.002	32.07885
40.028	32.07927
40.053	32.07971
40.078	32.07971
40.103	32.08012
40.128	32.08052
40.153	32.08096
40.178	32.08135
40.203	32.08135
